Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Submitter_Id,create_date,version,Library Name,sample_source
ERR8610003,OTHER,199,3790799767,PRJEB49334,SAMEA13000199,1816848931,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276688,SAMEA13000199,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000199,MHH530,ERP133829,MHH530,2022-03-11T04:59:00Z,1,MHH530,
ERR8610004,OTHER,200,3430780396,PRJEB49334,SAMEA13000200,1635668349,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276689,SAMEA13000200,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000200,MHH531,ERP133829,MHH531,2022-03-21T14:42:00Z,1,MHH531,
ERR8610005,OTHER,200,2310774872,PRJEB49334,SAMEA13000201,1114957443,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276690,SAMEA13000201,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000201,MHH532,ERP133829,MHH532,2022-03-11T04:53:00Z,1,MHH532,
ERR8610006,OTHER,200,3074417292,PRJEB49334,SAMEA13000202,1473365457,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276691,SAMEA13000202,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000202,MHH533,ERP133829,MHH533,2022-03-11T04:55:00Z,1,MHH533,
ERR8610007,OTHER,199,3077152759,PRJEB49334,SAMEA13000203,1495770311,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276692,SAMEA13000203,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000203,MHH534,ERP133829,MHH534,2022-03-21T15:25:00Z,1,MHH534,
ERR8610008,OTHER,199,2500319101,PRJEB49334,SAMEA13000204,1191417072,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276693,SAMEA13000204,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000204,MHH535,ERP133829,MHH535,2022-03-21T14:38:00Z,1,MHH535,
ERR8610009,OTHER,198,6010506142,PRJEB49334,SAMEA13000205,2891495886,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276694,SAMEA13000205,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000205,MHH536,ERP133829,MHH536,2022-03-11T05:15:00Z,1,MHH536,
ERR8610010,OTHER,200,3539629070,PRJEB49334,SAMEA13000206,1710426978,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276695,SAMEA13000206,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000206,MHH537,ERP133829,MHH537,2022-03-11T05:00:00Z,1,MHH537,
ERR8610011,OTHER,200,2330739713,PRJEB49334,SAMEA13000207,1112566163,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276696,SAMEA13000207,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000207,MHH538,ERP133829,MHH538,2022-03-21T14:38:00Z,1,MHH538,
ERR8610012,OTHER,199,2611625587,PRJEB49334,SAMEA13000208,1268325309,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276697,SAMEA13000208,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000208,MHH539,ERP133829,MHH539,2022-03-21T15:26:00Z,1,MHH539,
ERR8610013,OTHER,198,7563121107,PRJEB49334,SAMEA13000209,3622186193,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276698,SAMEA13000209,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000209,MHH540,ERP133829,MHH540,2022-03-11T05:27:00Z,1,MHH540,
ERR8610014,OTHER,199,1563149422,PRJEB49334,SAMEA13000210,749837728,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276699,SAMEA13000210,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000210,MHH541,ERP133829,MHH541,2022-03-21T14:36:00Z,1,MHH541,
ERR8610015,OTHER,199,2990542300,PRJEB49334,SAMEA13000211,1458702576,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276700,SAMEA13000211,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000211,MHH542,ERP133829,MHH542,2022-03-21T14:43:00Z,1,MHH542,
ERR8610016,OTHER,199,3317853498,PRJEB49334,SAMEA13000212,1590995849,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276701,SAMEA13000212,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000212,MHH543,ERP133829,MHH543,2022-03-11T04:57:00Z,1,MHH543,
ERR8610017,OTHER,198,3433782249,PRJEB49334,SAMEA13000213,1644097586,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276702,SAMEA13000213,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000213,MHH544,ERP133829,MHH544,2022-03-11T04:59:00Z,1,MHH544,
ERR8610018,OTHER,199,4079144603,PRJEB49334,SAMEA13000214,1954407050,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276703,SAMEA13000214,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000214,MHH545,ERP133829,MHH545,2022-03-21T14:45:00Z,1,MHH545,
ERR8610019,OTHER,199,3769052175,PRJEB49334,SAMEA13000215,1809840790,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276704,SAMEA13000215,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000215,MHH546,ERP133829,MHH546,2022-03-21T14:47:00Z,1,MHH546,
ERR8610020,OTHER,199,3111784845,PRJEB49334,SAMEA13000216,1514107124,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276705,SAMEA13000216,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000216,MHH547,ERP133829,MHH547,2022-03-11T05:02:00Z,1,MHH547,
ERR8610021,OTHER,200,2266109307,PRJEB49334,SAMEA13000217,1073633531,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276706,SAMEA13000217,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000217,MHH548,ERP133829,MHH548,2022-03-11T04:54:00Z,1,MHH548,
ERR8610022,OTHER,199,4587664935,PRJEB49334,SAMEA13000218,2196958170,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276707,SAMEA13000218,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000218,MHH549,ERP133829,MHH549,2022-03-11T05:10:00Z,1,MHH549,
ERR8610023,OTHER,200,4104124761,PRJEB49334,SAMEA13000219,2051192737,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276708,SAMEA13000219,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000219,MHH550,ERP133829,MHH550,2022-03-11T04:58:00Z,1,MHH550,
ERR8610024,OTHER,200,5322486697,PRJEB49334,SAMEA13000220,2688013731,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276709,SAMEA13000220,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000220,MHH551,ERP133829,MHH551,2022-03-21T15:36:00Z,1,MHH551,
ERR8610025,OTHER,198,7959538030,PRJEB49334,SAMEA13000221,3974337049,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276710,SAMEA13000221,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000221,MHH552,ERP133829,MHH552,2022-03-11T05:14:00Z,1,MHH552,
ERR8610026,OTHER,200,3382302385,PRJEB49334,SAMEA13000222,1698900244,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276711,SAMEA13000222,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000222,MHH553,ERP133829,MHH553,2022-03-21T15:25:00Z,1,MHH553,
ERR8610027,OTHER,198,3437664321,PRJEB49334,SAMEA13000223,1738163919,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276712,SAMEA13000223,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000223,MHH554,ERP133829,MHH554,2022-03-21T14:39:00Z,1,MHH554,
ERR8610028,OTHER,199,2162383248,PRJEB49334,SAMEA13000224,1094365151,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276713,SAMEA13000224,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000224,MHH555,ERP133829,MHH555,2022-03-21T14:37:00Z,1,MHH555,
ERR8610029,OTHER,199,3416580503,PRJEB49334,SAMEA13000225,1706287319,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276714,SAMEA13000225,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000225,MHH556,ERP133829,MHH556,2022-03-21T14:45:00Z,1,MHH556,
ERR8610030,OTHER,200,2331939287,PRJEB49334,SAMEA13000226,1175432982,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276715,SAMEA13000226,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000226,MHH557,ERP133829,MHH557,2022-03-21T14:39:00Z,1,MHH557,
ERR8610031,OTHER,199,2865710223,PRJEB49334,SAMEA13000227,1432205048,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276716,SAMEA13000227,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000227,MHH558,ERP133829,MHH558,2022-03-11T04:56:00Z,1,MHH558,
ERR8610032,OTHER,200,2599043182,PRJEB49334,SAMEA13000228,1285682921,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276717,SAMEA13000228,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000228,MHH559,ERP133829,MHH559,2022-03-21T14:41:00Z,1,MHH559,
ERR8610033,OTHER,200,3719844679,PRJEB49334,SAMEA13000229,1820208576,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276718,SAMEA13000229,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000229,MHH560,ERP133829,MHH560,2022-03-21T14:51:00Z,1,MHH560,
ERR8610034,OTHER,199,2928087471,PRJEB49334,SAMEA13000230,1422391653,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276719,SAMEA13000230,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000230,MHH561,ERP133829,MHH561,2022-03-21T14:41:00Z,1,MHH561,
ERR8610035,OTHER,193,7680304325,PRJEB49334,SAMEA13000231,3738540064,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276720,SAMEA13000231,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000231,MHH562,ERP133829,MHH562,2022-03-11T05:26:00Z,1,MHH562,
ERR8610036,OTHER,197,2596147919,PRJEB49334,SAMEA13000232,1283872922,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276721,SAMEA13000232,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000232,MHH563,ERP133829,MHH563,2022-03-21T14:41:00Z,1,MHH563,
ERR8610037,OTHER,197,2656131003,PRJEB49334,SAMEA13000233,1306922894,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276722,SAMEA13000233,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000233,MHH564,ERP133829,MHH564,2022-03-21T14:46:00Z,1,MHH564,
ERR8610038,OTHER,199,2651868800,PRJEB49334,SAMEA13000234,1294150776,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276723,SAMEA13000234,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000234,MHH565,ERP133829,MHH565,2022-03-21T14:43:00Z,1,MHH565,
ERR8610039,OTHER,196,4232945957,PRJEB49334,SAMEA13000235,2051838700,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276724,SAMEA13000235,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000235,MHH566,ERP133829,MHH566,2022-03-21T14:43:00Z,1,MHH566,
ERR8610040,OTHER,199,3140870747,PRJEB49334,SAMEA13000236,1537621661,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276725,SAMEA13000236,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000236,MHH567,ERP133829,MHH567,2022-03-21T14:42:00Z,1,MHH567,
ERR8610041,OTHER,197,5236896116,PRJEB49334,SAMEA13000237,2445262372,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276726,SAMEA13000237,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000237,MHH568,ERP133829,MHH568,2022-03-21T14:41:00Z,1,MHH568,
ERR8610042,OTHER,193,9481735716,PRJEB49334,SAMEA13000238,4399952206,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276727,SAMEA13000238,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000238,MHH569,ERP133829,MHH569,2022-03-11T05:16:00Z,1,MHH569,
